2022-11-15 06:31:44,258 [WARN] com.zaxxer.hikari.pool.HikariPool [HikariPool-1 housekeeper] HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=8h35m49s32ms279µs300ns).
2022-11-15 06:40:10,951 [INFO] com.travel.OnlineTravelBookingHotelApplication [restartedMain] Starting OnlineTravelBookingHotelApplication using Java 17.0.4.1 on inlen8520081456 with PID 9388 (C:\Users\ms124\Documents\workspace-spring-tool-suite-4-4.16.1.RELEASE\GradleProject\MicroServices\SprintProjectTravelBooking\OnlineTravel_BookingHotel\bin\main started by ms124 in C:\Users\ms124\Documents\workspace-spring-tool-suite-4-4.16.1.RELEASE\GradleProject\MicroServices\SprintProjectTravelBooking\OnlineTravel_BookingHotel)
2022-11-15 06:40:10,951 [INFO] com.travel.OnlineTravelBookingHotelApplication [restartedMain] No active profile set, falling back to 1 default profile: "default"
2022-11-15 06:40:11,096 [INFO] org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-11-15 06:40:11,109 [INFO] org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 12 ms. Found 1 JPA repository interfaces.
2022-11-15 06:40:11,167 [INFO] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat initialized with port(s): 8011 (http)
2022-11-15 06:40:11,167 [INFO] org.apache.catalina.core.StandardService [restartedMain] Starting service [Tomcat]
2022-11-15 06:40:11,167 [INFO] org.apache.catalina.core.StandardEngine [restartedMain] Starting Servlet engine: [Apache Tomcat/9.0.68]
2022-11-15 06:40:11,181 [INFO] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Initializing Spring embedded WebApplicationContext
2022-11-15 06:40:11,181 [INFO] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 227 ms
2022-11-15 06:40:11,203 [INFO] org.hibernate.jpa.internal.util.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2022-11-15 06:40:11,209 [INFO] com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-4 - Starting...
2022-11-15 06:40:11,690 [INFO] com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-4 - Start completed.
2022-11-15 06:40:11,690 [INFO] org.hibernate.dialect.Dialect [restartedMain] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2022-11-15 06:40:11,731 [INFO] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [restartedMain] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-11-15 06:40:11,731 [INFO] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [restartedMain] Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-11-15 06:40:11,794 [WARN] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration [restartedMain] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-11-15 06:40:11,855 [INFO] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer [restartedMain] LiveReload server is running on port 35729
2022-11-15 06:40:11,864 [INFO] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat started on port(s): 8011 (http) with context path ''
2022-11-15 06:40:11,867 [INFO] com.travel.OnlineTravelBookingHotelApplication [restartedMain] Started OnlineTravelBookingHotelApplication in 0.939 seconds (JVM running for 37191.313)
2022-11-15 06:40:11,869 [INFO] org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener [restartedMain] Condition evaluation unchanged
2022-11-15 06:40:42,236 [INFO] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [http-nio-8011-exec-2] Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-11-15 06:40:42,236 [INFO] org.springframework.web.servlet.DispatcherServlet [http-nio-8011-exec-2] Initializing Servlet 'dispatcherServlet'
2022-11-15 06:40:42,236 [INFO] org.springframework.web.servlet.DispatcherServlet [http-nio-8011-exec-2] Completed initialization in 0 ms
2022-11-15 06:40:42,239 [INFO] com.travel.entity.controller.AdminControllerHotelBooking [http-nio-8011-exec-2] Inside try of AddHotel 
2022-11-15 06:40:48,085 [INFO] com.travel.entity.controller.AdminControllerHotelBooking [http-nio-8011-exec-3] Inside try of AddHotel 
2022-11-15 06:41:23,136 [INFO] com.travel.entity.controller.AdminControllerHotelBooking [http-nio-8011-exec-4] Inside try of AddHotel 
2022-11-15 06:41:58,188 [WARN] org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver [http-nio-8011-exec-6] Resolved [org.springframework.web.bind.MissingPathVariableException: Required URI template variable 'searchHotelName' for method parameter type String is not present]
2022-11-15 06:42:34,347 [WARN] org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver [http-nio-8011-exec-8] Resolved [org.springframework.web.bind.MissingPathVariableException: Required URI template variable 'searchHotelName' for method parameter type String is not present]
2022-11-15 06:42:46,970 [ERROR] com.travel.entity.controller.AdminControllerHotelBooking [http-nio-8011-exec-10] Give Valid Integer 
2022-11-15 06:43:05,138 [ERROR] com.travel.entity.controller.AdminControllerHotelBooking [http-nio-8011-exec-1] Give Valid Integer 
2022-11-15 06:44:18,050 [INFO] org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener [File Watcher] Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2022-11-15 06:44:18,065 [INFO] org.apache.catalina.core.StandardService [Thread-15] Stopping service [Tomcat]
2022-11-15 06:44:18,066 [INFO] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [Thread-15] Destroying Spring FrameworkServlet 'dispatcherServlet'
2022-11-15 06:44:18,070 [INFO] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [Thread-15] Closing JPA EntityManagerFactory for persistence unit 'default'
2022-11-15 06:44:18,071 [INFO] com.zaxxer.hikari.HikariDataSource [Thread-15] HikariPool-4 - Shutdown initiated...
2022-11-15 06:44:18,078 [INFO] com.zaxxer.hikari.HikariDataSource [Thread-15] HikariPool-4 - Shutdown completed.
2022-11-15 06:44:18,144 [INFO] com.travel.OnlineTravelBookingHotelApplication [restartedMain] Starting OnlineTravelBookingHotelApplication using Java 17.0.4.1 on inlen8520081456 with PID 9388 (C:\Users\ms124\Documents\workspace-spring-tool-suite-4-4.16.1.RELEASE\GradleProject\MicroServices\SprintProjectTravelBooking\OnlineTravel_BookingHotel\bin\main started by ms124 in C:\Users\ms124\Documents\workspace-spring-tool-suite-4-4.16.1.RELEASE\GradleProject\MicroServices\SprintProjectTravelBooking\OnlineTravel_BookingHotel)
2022-11-15 06:44:18,144 [INFO] com.travel.OnlineTravelBookingHotelApplication [restartedMain] No active profile set, falling back to 1 default profile: "default"
2022-11-15 06:44:18,259 [INFO] org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-11-15 06:44:18,271 [INFO] org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 11 ms. Found 1 JPA repository interfaces.
2022-11-15 06:44:18,322 [INFO] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat initialized with port(s): 8011 (http)
2022-11-15 06:44:18,323 [INFO] org.apache.catalina.core.StandardService [restartedMain] Starting service [Tomcat]
2022-11-15 06:44:18,323 [INFO] org.apache.catalina.core.StandardEngine [restartedMain] Starting Servlet engine: [Apache Tomcat/9.0.68]
2022-11-15 06:44:18,342 [INFO] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Initializing Spring embedded WebApplicationContext
2022-11-15 06:44:18,342 [INFO] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 196 ms
2022-11-15 06:44:18,366 [INFO] org.hibernate.jpa.internal.util.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2022-11-15 06:44:18,371 [INFO] com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-5 - Starting...
2022-11-15 06:44:18,547 [INFO] com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-5 - Start completed.
2022-11-15 06:44:18,548 [INFO] org.hibernate.dialect.Dialect [restartedMain] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2022-11-15 06:44:18,591 [INFO] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [restartedMain] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-11-15 06:44:18,591 [INFO] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [restartedMain] Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-11-15 06:44:18,643 [WARN] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration [restartedMain] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-11-15 06:44:18,714 [INFO] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer [restartedMain] LiveReload server is running on port 35729
2022-11-15 06:44:18,724 [INFO] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat started on port(s): 8011 (http) with context path ''
2022-11-15 06:44:18,727 [INFO] com.travel.OnlineTravelBookingHotelApplication [restartedMain] Started OnlineTravelBookingHotelApplication in 0.604 seconds (JVM running for 37438.173)
2022-11-15 06:44:18,728 [INFO] org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener [restartedMain] Condition evaluation unchanged
2022-11-15 06:44:25,188 [INFO] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [http-nio-8011-exec-2] Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-11-15 06:44:25,189 [INFO] org.springframework.web.servlet.DispatcherServlet [http-nio-8011-exec-2] Initializing Servlet 'dispatcherServlet'
2022-11-15 06:44:25,190 [INFO] org.springframework.web.servlet.DispatcherServlet [http-nio-8011-exec-2] Completed initialization in 1 ms
2022-11-15 06:44:25,194 [INFO] com.travel.entity.controller.AdminControllerHotelBooking [http-nio-8011-exec-2] Inside try of AddHotel 
2022-11-15 06:44:39,480 [WARN] org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver [http-nio-8011-exec-5] Resolved [javax.persistence.EntityNotFoundException: SPBC  Hotel<EOL>its NoT Available ]
2022-11-15 06:44:46,216 [ERROR] com.travel.entity.controller.AdminControllerHotelBooking [http-nio-8011-exec-4] Give Valid Integer 
2022-11-15 06:44:50,448 [ERROR] com.travel.entity.controller.AdminControllerHotelBooking [http-nio-8011-exec-7] Give Valid Integer 
2022-11-15 06:48:39,253 [INFO] org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener [File Watcher] Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2022-11-15 06:48:39,272 [INFO] org.apache.catalina.core.StandardService [Thread-19] Stopping service [Tomcat]
2022-11-15 06:48:39,273 [INFO] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [Thread-19] Destroying Spring FrameworkServlet 'dispatcherServlet'
2022-11-15 06:48:39,277 [INFO] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [Thread-19] Closing JPA EntityManagerFactory for persistence unit 'default'
2022-11-15 06:48:39,278 [INFO] com.zaxxer.hikari.HikariDataSource [Thread-19] HikariPool-5 - Shutdown initiated...
2022-11-15 06:48:39,282 [INFO] com.zaxxer.hikari.HikariDataSource [Thread-19] HikariPool-5 - Shutdown completed.
2022-11-15 06:48:39,354 [INFO] com.travel.OnlineTravelBookingHotelApplication [restartedMain] Starting OnlineTravelBookingHotelApplication using Java 17.0.4.1 on inlen8520081456 with PID 9388 (C:\Users\ms124\Documents\workspace-spring-tool-suite-4-4.16.1.RELEASE\GradleProject\MicroServices\SprintProjectTravelBooking\OnlineTravel_BookingHotel\bin\main started by ms124 in C:\Users\ms124\Documents\workspace-spring-tool-suite-4-4.16.1.RELEASE\GradleProject\MicroServices\SprintProjectTravelBooking\OnlineTravel_BookingHotel)
2022-11-15 06:48:39,354 [INFO] com.travel.OnlineTravelBookingHotelApplication [restartedMain] No active profile set, falling back to 1 default profile: "default"
2022-11-15 06:48:39,487 [INFO] org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-11-15 06:48:39,501 [INFO] org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 14 ms. Found 1 JPA repository interfaces.
2022-11-15 06:48:39,553 [INFO] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat initialized with port(s): 8011 (http)
2022-11-15 06:48:39,554 [INFO] org.apache.catalina.core.StandardService [restartedMain] Starting service [Tomcat]
2022-11-15 06:48:39,554 [INFO] org.apache.catalina.core.StandardEngine [restartedMain] Starting Servlet engine: [Apache Tomcat/9.0.68]
2022-11-15 06:48:39,570 [INFO] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Initializing Spring embedded WebApplicationContext
2022-11-15 06:48:39,570 [INFO] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 213 ms
2022-11-15 06:48:39,594 [INFO] org.hibernate.jpa.internal.util.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2022-11-15 06:48:39,598 [INFO] com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-6 - Starting...
2022-11-15 06:48:39,658 [INFO] com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-6 - Start completed.
2022-11-15 06:48:39,662 [INFO] org.hibernate.dialect.Dialect [restartedMain] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2022-11-15 06:48:39,707 [INFO] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [restartedMain] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-11-15 06:48:39,707 [INFO] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [restartedMain] Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-11-15 06:48:39,765 [WARN] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration [restartedMain] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-11-15 06:48:39,829 [INFO] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer [restartedMain] LiveReload server is running on port 35729
2022-11-15 06:48:39,840 [INFO] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat started on port(s): 8011 (http) with context path ''
2022-11-15 06:48:39,843 [INFO] com.travel.OnlineTravelBookingHotelApplication [restartedMain] Started OnlineTravelBookingHotelApplication in 0.511 seconds (JVM running for 37699.288)
